timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
7.2800,-0.0458,0.2668,-0.0411,0.1668,0.9328,-0.3028,-0.1022,-0.0218,0.5839,-0.0366,2.0662,-28.6335,2.1095,1.0387,-0.3401,-0.3538,-11.1137,0
7.3000,-0.0471,0.2894,-0.0425,0.1730,0.9379,-0.2826,-0.1029,-0.0679,1.1299,-0.0733,-2.3043,27.2972,-1.8325,1.9856,-0.5150,-0.7179,42.2167,0
7.3200,-0.0479,0.3005,-0.0433,0.1769,0.9401,-0.2723,-0.1035,-0.0414,0.5578,-0.0390,1.3270,-28.6022,1.7118,0.9952,-0.2481,-0.4469,-10.6043,0
7.3400,-0.0482,0.3240,-0.0426,0.1778,0.9452,-0.2508,-0.1102,-0.0147,1.1752,0.0349,1.3357,30.8699,3.6970,2.2650,0.1672,-0.4046,47.9169,0
7.3600,-0.0484,0.3340,-0.0420,0.1813,0.9465,-0.2436,-0.1094,-0.0073,0.4987,0.0294,0.3693,-33.8236,-0.2756,0.6672,-0.3027,-0.3682,-11.9874,0
7.3800,-0.0482,0.3541,-0.0409,0.1920,0.9489,-0.2269,-0.1061,0.0092,1.0028,0.0561,0.8217,25.2035,1.3357,1.4589,-0.9059,-1.0655,35.1945,0
7.4000,-0.0481,0.3638,-0.0403,0.1995,0.9496,-0.2178,-0.1049,0.0056,0.4889,0.0308,-0.1775,-25.6962,-1.2666,0.7831,-0.4625,-0.7691,-7.8065,0
7.4200,-0.0485,0.3839,-0.0393,0.2136,0.9509,-0.1965,-0.1077,-0.0212,1.0017,0.0513,-1.3393,25.6413,1.0285,1.9488,-0.4793,-1.5982,35.5933,0
7.4400,-0.0504,0.3916,-0.0379,0.2155,0.9508,-0.1869,-0.1206,-0.0961,0.3851,0.0670,-3.7468,-30.8317,0.7837,1.1708,0.9875,-0.5363,-7.6825,0
7.4600,-0.0504,0.4004,-0.0364,0.2198,0.9518,-0.1762,-0.1216,0.0037,0.4391,0.0737,4.9917,2.7001,0.3358,1.0031,-0.2340,-0.5371,5.5363,0
7.4800,-0.0492,0.4182,-0.0337,0.2154,0.9567,-0.1575,-0.1159,0.0599,0.8907,0.1387,2.8104,22.5815,3.2487,1.7993,-0.9296,0.3957,29.4706,0
7.5000,-0.0488,0.4272,-0.0323,0.2139,0.9590,-0.1458,-0.1156,0.0157,0.4525,0.0672,-2.2092,-21.9083,-3.5747,1.1660,-0.2836,0.0695,-5.7501,0
7.5200,-0.0497,0.4453,-0.0296,0.2198,0.9600,-0.1216,-0.1237,-0.0439,0.9029,0.1357,-2.9810,22.5166,3.4254,2.4427,0.1557,-0.9416,29.7826,0
7.5400,-0.0503,0.4543,-0.0283,0.2227,0.9600,-0.1113,-0.1283,-0.0301,0.4505,0.0655,0.6892,-22.6197,-3.5125,1.0506,0.1843,-0.4653,-6.0212,0
7.5600,-0.0521,0.4707,-0.0254,0.2300,0.9583,-0.0957,-0.1402,-0.0893,0.8200,0.1473,-2.9580,18.4739,4.0938,1.6488,0.7378,-1.0703,24.0589,0
7.5800,-0.0512,0.4781,-0.0234,0.2339,0.9583,-0.0894,-0.1374,0.0476,0.3693,0.0966,6.8437,-22.5339,-2.5390,0.4865,-0.4515,-0.4387,-4.6180,0
7.6000,-0.0492,0.4943,-0.0197,0.2415,0.9583,-0.0710,-0.1356,0.0998,0.8120,0.1858,2.6083,22.1354,4.4647,1.6172,-0.6753,-0.9591,27.0295,0
7.6200,-0.0487,0.5034,-0.0179,0.2452,0.9577,-0.0568,-0.1398,0.0249,0.4553,0.0899,-3.7460,-17.8325,-4.7955,1.4008,0.0423,-0.5935,-4.1775,0
7.6400,-0.0484,0.5123,-0.0162,0.2473,0.9572,-0.0448,-0.1438,0.0109,0.4439,0.0862,-0.6978,-0.5746,-0.1876,1.2214,0.0858,-0.4018,4.0754,0
7.6600,-0.0479,0.5292,-0.0126,0.2493,0.9553,-0.0251,-0.1566,0.0266,0.8432,0.1811,0.7844,19.9685,4.7436,2.1662,0.7533,-0.5837,25.9896,0
7.6800,-0.0468,0.5373,-0.0106,0.2519,0.9547,-0.0149,-0.1576,0.0531,0.4092,0.0984,1.3249,-21.6994,-4.1336,0.9530,-0.1502,-0.4188,-5.2019,0
7.7000,-0.0447,0.5445,-0.0084,0.2511,0.9557,-0.0078,-0.1536,0.1061,0.3555,0.1084,2.6524,-2.6891,0.5020,0.5867,-0.5788,-0.0134,2.8671,0
7.7200,-0.0418,0.5599,-0.0041,0.2573,0.9534,0.0133,-0.1569,0.1468,0.7725,0.2165,2.0313,20.8533,5.4032,2.0085,-0.1822,-0.9700,25.1558,0
7.7400,-0.0397,0.5757,0.0000,0.2649,0.9490,0.0354,-0.1672,0.1033,0.7897,0.2055,-2.1724,0.8595,-0.5497,2.2540,0.4982,-1.1746,8.0884,0
7.7600,-0.0382,0.5835,0.0023,0.2679,0.9469,0.0478,-0.1713,0.0772,0.3880,0.1138,-1.3044,-20.0862,-4.5867,1.2440,0.1015,-0.5318,-4.6095,0
7.7800,-0.0367,0.5901,0.0042,0.2690,0.9458,0.0571,-0.1730,0.0726,0.3310,0.0978,-0.2326,-2.8494,-0.7996,0.9116,-0.0649,-0.2812,2.2089,0
7.8000,-0.0320,0.6040,0.0089,0.2660,0.9459,0.0773,-0.1688,0.2373,0.6986,0.2351,8.2341,18.3785,6.8671,1.8482,-0.9599,-0.0894,23.2597,0
7.8200,-0.0300,0.6108,0.0111,0.2668,0.9447,0.0885,-0.1691,0.0974,0.3393,0.1085,-6.9951,-17.9643,-6.3329,1.0675,-0.2441,-0.2931,-4.1345,0
7.8400,-0.0270,0.6229,0.0150,0.2694,0.9407,0.1090,-0.1751,0.1519,0.6054,0.1940,2.7254,13.3082,4.2792,2.0896,0.1129,-0.6529,15.2411,0
7.8600,-0.0255,0.6286,0.0169,0.2687,0.9395,0.1187,-0.1764,0.0731,0.2837,0.0935,-3.9408,-16.0885,-5.0291,0.9739,-0.1272,-0.1187,-2.5389,0
7.8800,-0.0228,0.6362,0.0195,0.2692,0.9378,0.1307,-0.1761,0.1362,0.3773,0.1336,3.1573,4.6796,2.0061,1.1253,-0.3174,-0.3113,6.1644,0
7.9000,-0.0213,0.6387,0.0206,0.2729,0.9361,0.1356,-0.1754,0.0752,0.1252,0.0509,-3.0486,-12.6037,-4.1358,0.3965,-0.1128,-0.4802,-0.7894,0
7.9200,-0.0200,0.6398,0.0210,0.2755,0.9354,0.1371,-0.1739,0.0641,0.0586,0.0222,-0.5586,-3.3277,-1.4350,0.0691,-0.1348,-0.3103,0.3125,0
